osmid,longitude,lattitude,label,city,district,street,postalCode
6185380857,85.3866674,25.4852544,"State Bank of India, Khusrupur 803202, India",Khusrupur,Khusrupur,,803202
6185380862,85.3917562,25.4842808,"Madhya Vidyalaya, Khusrupur 803202, India",Khusrupur,Khusrupur,,803202
6185384748,85.21061,25.6070979,"Rai Jai Krishna Road, Naujar Ghat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Rai Jai Krishna Road,800007
6185384755,85.2112538,25.6033342,"New Nikki Light & Sound, Tanli Prasad Lane, Gujari Bazar, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Tanli Prasad Lane,800007
6185384896,85.210138,25.608225,"Naujar Ghat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6185384897,85.2099341,25.6076832,"Rai Jai Krishna Road, Naujar Ghat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Rai Jai Krishna Road,800007
6185384899,85.2091026,25.607659,"Rai Jai Krishna Road, Naujar Ghat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Rai Jai Krishna Road,800007
6185387469,85.2487147,25.5790329,"Tirupati Flour Mill Private Limited, Guru Ka Bagh Road, Marsalami, Patna 800009, India",Patna,Marsalami,Guru Ka Bagh Road,800009
6185387475,85.2442396,25.5813934,"Sumitra Kirana Stores, Simli Sadara Road, Begampur, Patna 800009, India",Patna,Begampur,Simli Sadara Road,800009
6185387478,85.2495684,25.5805161,"सिमली मेन रोड, Marsalami, Patna 800009, India",Patna,Marsalami,सिमली मेन रोड,800009
6185387679,85.1798418,25.5806443,"Maa Durga Cement, Ashochak-East Ashochak, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185387682,85.176493,25.5812734,"Vidya Jyoti School, Ashochak, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185387683,85.1759934,25.5791531,"Vidya Jyoti School, Ashochak, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185398620,85.2335547,25.5860363,"Rajeev Readymade, Murcha Road, Begampur, Patna 800009, India",Patna,Begampur,Murcha Road,800009
6185398621,85.2334893,25.585448,"Murcha Road, Begampur, Patna 800009, India",Patna,Begampur,Murcha Road,800009
6185398630,85.235635,25.5878382,"Dr S Kumar Gupta, Begampur, Patna 800009, India",Patna,Begampur,,800009
6185435613,85.3810648,25.4921285,"Kali Asthan, NH-31, Baikatpur, Khusrupur 803202, India",Khusrupur,Baikatpur,NH-31,803202
6185435633,85.3784983,25.4837356,"State Bank of India, Khusrupur 803202, India",Khusrupur,Khusrupur,,803202
6185441459,85.1628613,25.583711,"Rameshwari Mandir, Shiv Nagar, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185441462,85.1635641,25.582274,"Residential Area-Building, Shiv Nagar, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185441465,85.1634085,25.5803192,"Residential Area-Building, East Laxmi Nagar-Shubhkamana Colony, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185441468,85.1645887,25.5792499,"Residential Area-Building, Laxmi Nagar-East Laxmi Nagar, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185441469,85.1643097,25.577716,"Residential Area-Building, Green Park Colony, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185442148,85.1700228,25.6126149,"Nahar Road, Musallahpur, Mahendru, Patna 800006, India",Patna,Mahendru,Nahar Road,800006
6185442149,85.1697397,25.6126561,"10, Musallahpur, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6185442150,85.1697224,25.61254,"10, Musallahpur, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6185442152,85.1698458,25.613164,"101, Musallahpur, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6185442153,85.1708004,25.6130093,"Musallahpur, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6185442154,85.1706988,25.6125738,"Nahar Road, Musallahpur, Mahendru, Patna 800006, India",Patna,Mahendru,Nahar Road,800006
6185442606,85.1668417,25.5834425,"Saraswati Bal Vidya Mandir, Chamanchak-Chaturi Nagar, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185442614,85.1638182,25.5832402,"Residential Area-Building, Shiv Nagar, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185444567,85.1527221,25.5737179,"Bishop Scott Girls School, New Jaganpura Main Road, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,New Jaganpura Main Road,800027
6185444569,85.1542783,25.5736756,"New Jaganpura-Bramhpur, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,,800027
6185444571,85.1576579,25.5734434,"Patel Chowk, New Jaganpura-New Bramhpur, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,Patel Chowk,800027
6185444572,85.1605132,25.5689401,"Khemni Chak Main Road, Nayachak-West Nayachak, Khemanichak, Patna 800027, India",Patna,Khemanichak,Khemni Chak Main Road,800027
6185444576,85.1580495,25.5690931,"Ma Indu Dukharni Mandir, Nayachak Main Road, Nayachak-West Nayachak, Khemanichak, Patna 800027, India",Patna,Khemanichak,Nayachak Main Road,800027
6185444581,85.1569605,25.5694173,"Open Minds A Birla School Kankarbagh, New Jaganpura-Bramhpur, Ramkrishna Nagar, Patna 800027, India",Patna,Ramkrishna Nagar,,800027
6185445087,85.1580012,25.5729691,"Punjab National Bank-Manoharpur Kachhuara, Adarsh Colony, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6185445091,85.1617373,25.5726646,"नयाचक मेन रोड, Nayachak, Khemanichak, Patna 800027, India",Patna,Khemanichak,नयाचक मेन रोड,800027
6185445256,85.1787178,25.6048543,"Puja Stationeries, Kasturba Nagar, Sandalpur, Patna 800006, India",Patna,Sandalpur,,800006
6185447387,85.1619387,25.5825498,"Laxmi Nagar-East Laxmi Nagar, Khemanichak, Patna 800027, India",Patna,Khemanichak,,800027
6206147323,85.2155729,25.5995636,"Gupta Music Play Stores, Jhauganj-Khajekalan-Gurhatta, Patna City, Patna 800008, India",Patna,Patna City,,800008
6206147358,85.2086946,25.5973462,"East Gulzar Bagh Station Road, Aagamkua, Patna 800007, India",Patna,Aagamkua,East Gulzar Bagh Station Road,800007
6206147370,85.2095935,25.6001626,"Moghal Pura-Neem Ki Bhatti, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6206147380,85.2152838,25.5996213,"Gupta Music Play Stores, Jhauganj-Khajekalan-Gurhatta, Patna City, Patna 800008, India",Patna,Patna City,,800008
6260949154,85.1868161,25.600444,"Hira Medical Hall, Kankarbagh Main Road, Kumhrar Village, Kumhrar, Patna 800026, India",Patna,Kumhrar,Kankarbagh Main Road,800026
6260949161,85.1822095,25.6007134,"SUKRIT MEDICAL HALL, Bahadurpur R O B Path, Sandalpur, Patna 800006, India",Patna,Sandalpur,Bahadurpur R O B Path,800006
6261529231,85.1686949,25.6147271,"Akash Mobile Repairing, Musallah Pur Main Road, Saidpur, Bankipur, Patna 800004, India",Patna,Bankipur,Musallah Pur Main Road,800004
6261529232,85.1689126,25.6160514,"बारी पथ, Pirbahore, Mahendru, Patna 800006, India",Patna,Mahendru,बारी पथ,800006
6261529238,85.1827378,25.6092954,"P22, New Azimabad Colony, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529242,85.1806757,25.6094497,"S F T Tour & Travels, New Azimabad Colony, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529243,85.1779405,25.6088648,"राम कृष्ण कॉलोनी रोड, Bazar Samiti, Bahadurpur, Patna 800016, India",Patna,Bahadurpur,राम कृष्ण कॉलोनी रोड,800016
6261529246,85.1805907,25.6084137,"15 Sher Shah Street, New Azimabad Colony-Sector-D, Mahendru, Patna 800006, India",Patna,Mahendru,Sher Shah Street,800006
6261529247,85.1806819,25.6095263,"S F T Tour & Travels, New Azimabad Colony, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529248,85.1807783,25.6101053,"Nahar Road, New Azimabad Colony, Mahendru, Patna 800006, India",Patna,Mahendru,Nahar Road,800006
6261529249,85.1922783,25.6137085,"SWARNA ALANKAR JEWELLERS, Alamganj Main Road, Alamganj-Pathan Toli, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Alamganj Main Road,800007
6261529251,85.2004436,25.6099592,"Quippo Construction Equipment, गाय घाट रोड, Loha Godam Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,गाय घाट रोड,800007
6261529253,85.1962266,25.6091548,"Gur Ki Mandi Chauraha, Loha Godam Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Gur Ki Mandi Chauraha,800007
6261529255,85.1962012,25.6091747,"Gur Ki Mandi Chauraha, Loha Godam Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Gur Ki Mandi Chauraha,800007
6261529258,85.1948418,25.608929,"Musallah Pur Road, Gur Ki Mandi-Pitamber Mandir Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Musallah Pur Road,800007
6261529260,85.1938319,25.6080177,"C38, Gur Ki Mandi-Afrabad-Afrabad Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261529262,85.1943295,25.6091,"Musallah Pur Road, Gur Ki Mandi-Pitamber Mandir Colony, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Musallah Pur Road,800007
6261529263,85.192752,25.6094781,"Dargah Road, MTH Lakshman Pur, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Dargah Road,800007
6261529267,85.1931851,25.6110764,"Raj Kirana Store, Loha Godown Colony Road, Balkishun Ganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Loha Godown Colony Road,800007
6261529268,85.1745512,25.6045957,"Tangent Classes, Railway Line Road, Bazar Samiti-Saketpuri, Bahadurpur, Patna 800016, India",Patna,Bahadurpur,Railway Line Road,800016
6261529269,85.1756855,25.6044786,"Bazar Samiti-Saketpuri, Bahadurpur, Patna 800016, India",Patna,Bahadurpur,,800016
6261529270,85.1765031,25.6043985,"Bazar Samiti-Saketpuri, Bahadurpur, Patna 800016, India",Patna,Bahadurpur,,800016
6261529274,85.1765674,25.605129,"Bazar Samiti-Panchwati Nagar, Bahadurpur, Patna 800016, India",Patna,Bahadurpur,,800016
6261529289,85.1787591,25.6060972,"Jai Maa Laxmi Gents Parlour, Sandalpur Road, Bazar Samiti, Bahadurpur, Patna 800016, India",Patna,Bahadurpur,Sandalpur Road,800016
6261529294,85.183686,25.6059199,"Akhara, Sandalpur, Patna 800006, India",Patna,Sandalpur,,800006
6261529295,85.1840052,25.6064908,"Peace-the Library & Study Point, New Azimabad Colony, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529296,85.1819774,25.6119401,"Tomb of Pir Shah Arzani, Sultanganj-Beldartoli, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529297,85.1811959,25.6119557,"Sultanganj-Old Azimabad Colony, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529299,85.180057,25.6122497,"Sultanganj-Old Azimabad Colony, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529301,85.1879436,25.6142364,"Maa Vesna Sweet, अशोक राजपथ, Chaudhary Tola, Mahendru, Patna 800006, India",Patna,Mahendru,अशोक राजपथ,800006
6261529302,85.1882264,25.6154668,"Chaudhary Tola, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529306,85.1894762,25.6161757,"Tripolia, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261529307,85.1895971,25.6101266,"Raj Laxmi Kirana Stores, Koiri Tola, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261529309,85.1898045,25.6113072,"Western Outfit, Koiri Tola, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261529311,85.1909387,25.6112097,"M.A. Furniture, Koiri Tola, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261529312,85.1890446,25.6113725,"Krishna General Stores, Koiri Tola, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261529318,85.1872265,25.6127431,"Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529320,85.1863801,25.6129316,"1, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529326,85.187252,25.6144792,"National Dry Cleaners, Jagar Nath Singh Lane, Chaudhary Tola, Mahendru, Patna 800006, India",Patna,Mahendru,Jagar Nath Singh Lane,800006
6261529329,85.1989961,25.6133018,"Alamganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261529331,85.2005088,25.6141701,"KL 7, Alamganj-Raja Ghat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261529332,85.1995871,25.6117399,"SANGAM SALOON, Gai Ghat, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261529333,85.1975464,25.6124001,"Police Station-Old Alamganj, Alamganj Main Road, Alamganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Alamganj Main Road,800007
6261529335,85.1979661,25.6135751,"Residential Area-Building, Purabwali Gali, Alamganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Purabwali Gali,800007
6261529336,85.1968383,25.6139218,"State Bank of India, Alamganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261529341,85.1809904,25.6103003,"Nahar Road, New Azimabad Colony, Mahendru, Patna 800006, India",Patna,Mahendru,Nahar Road,800006
6261529345,85.1822116,25.6158239,"Classic Tailors, Sultanganj-Khan Mirza, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529350,85.1820861,25.6184088,"Sultanganj-Khan Mirza, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529351,85.1750837,25.6168902,"Shri Trimurti Jeweller, Alamganj Main Road, Sultanganj-Chaee Tola, Mahendru, Patna 800006, India",Patna,Mahendru,Alamganj Main Road,800006
6261529356,85.1751791,25.6191307,"Abatar, Sultanganj, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529357,85.1741095,25.616968,"Alamganj Main Road, Pirbahore-Suri Tola, Mahendru, Patna 800006, India",Patna,Mahendru,Alamganj Main Road,800006
6261529361,85.1747394,25.6191845,"LAXMI HAIR CATTING SALOON, Pirbahore, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529363,85.1745184,25.6133143,"Creative Zone, Musallah Pur Main Road, Musallahpur, Mahendru, Patna 800006, India",Patna,Mahendru,Musallah Pur Main Road,800006
6261529366,85.1737205,25.6135551,"Agro India Tourist Service, Lohar Lane, Musallahpur, Mahendru, Patna 800006, India",Patna,Mahendru,Lohar Lane,800006
6261529367,85.179652,25.6103293,"Nahar Road, Shahganj, Mahendru, Patna 800006, India",Patna,Mahendru,Nahar Road,800006
6261529370,85.1819694,25.6141217,"Vivek Stationery, Sultanganj-Garhua Tola-Naughawa, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529375,85.1814544,25.6136477,"154, Sultanganj-Beldartoli, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529378,85.1802045,25.6138992,"21, Sultanganj-Old Azimabad Colony, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529380,85.180685,25.6160701,"Shabad Pan Dukan, Alamganj Main Road, Sultanganj-Baxariya Tola, Mahendru, Patna 800006, India",Patna,Mahendru,Alamganj Main Road,800006
6261529381,85.1761175,25.6167079,"Rajasthan Milk, अशोक राजपथ, Sultanganj, Mahendru, Patna 800006, India",Patna,Mahendru,अशोक राजपथ,800006
6261529382,85.1760042,25.6159889,"SATYAM REFRIGERNTION, Sultanganj-Shivpur, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529383,85.1763743,25.61566,"Shri Shri Kamala Devi Asthan, Sultanganj-Shivpur, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529486,85.1778629,25.614982,"22 Sahganj Lane, Sultanganj-Shivpur, Mahendru, Patna 800006, India",Patna,Mahendru,Sahganj Lane,800006
6261529488,85.1787956,25.6148998,"9 Mohammadpur Lane, Sultanganj-Mohammadpur, Mahendru, Patna 800006, India",Patna,Mahendru,Mohammadpur Lane,800006
6261529489,85.177121,25.612712,"Kamal Nayan Jewellers, Sahganj Lane, Sultanganj-Shivpur, Mahendru, Patna 800006, India",Patna,Mahendru,Sahganj Lane,800006
6261529495,85.1781582,25.6163121,"Dyanamic Safety Institute, Ashok Rajpath, Sultanganj, Mahendru, Patna 800006, India",Patna,Mahendru,Ashok Rajpath,800006
6261529496,85.1739827,25.613476,"Rajeev Kirana, Musallah Pur Main Road, Musallahpur, Mahendru, Patna 800006, India",Patna,Mahendru,Musallah Pur Main Road,800006
6261529498,85.1742393,25.6146442,"Dhiru Cyber Cafe, Chaee Tola Gali, Musallahpur, Mahendru, Patna 800006, India",Patna,Mahendru,Chaee Tola Gali,800006
6261529503,85.1743081,25.6169815,"Google Fashion, Chaee Tola Gali, Sultanganj-Chaee Tola, Mahendru, Patna 800006, India",Patna,Mahendru,Chaee Tola Gali,800006
6261529504,85.1722518,25.6139576,"Big Boyz Cafe, Mahabir Lane, Pirbahore, Mahendru, Patna 800006, India",Patna,Mahendru,Mahabir Lane,800006
6261529510,85.1727152,25.6165799,"Mahendru Bari Path, Pirbahore, Mahendru, Patna 800006, India",Patna,Mahendru,Mahendru Bari Path,800006
6261529515,85.1839846,25.6163156,"Mauar Lane, Sultanganj-Khan Mirza, Mahendru, Patna 800006, India",Patna,Mahendru,Mauar Lane,800006
6261529519,85.1842333,25.618321,"Shadab General Store, खान मिर्जा रोड, Sultanganj-Khan Mirza, Mahendru, Patna 800006, India",Patna,Mahendru,खान मिर्जा रोड,800006
6261529520,85.1828951,25.6157189,"Dulhan Beauty Parlour, Naugharwa More, Sultanganj-Khan Mirza, Mahendru, Patna 800006, India",Patna,Mahendru,Naugharwa More,800006
6261529523,85.1833373,25.6177206,"Khan Mirja Lane, Sultanganj-Khan Mirza, Mahendru, Patna 800006, India",Patna,Mahendru,Khan Mirja Lane,800006
6261529525,85.184874,25.6119435,"DR.W.H.Khan, Patthar Ki Masjid Road, Sultanganj-Beldartoli, Mahendru, Patna 800006, India",Patna,Mahendru,Patthar Ki Masjid Road,800006
6261529526,85.1833677,25.6119327,"दरगाह रोड, Sultanganj-Beldartoli, Mahendru, Patna 800006, India",Patna,Mahendru,दरगाह रोड,800006
6261529527,85.1834171,25.6127268,"दरगाह रोड, Sultanganj-Beldartoli, Mahendru, Patna 800006, India",Patna,Mahendru,दरगाह रोड,800006
6261529528,85.1813632,25.6127576,"Sultanganj-Beldartoli, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261529535,85.1839139,25.6154396,"112.DR.R.K.SAGWALA, Alamganj Main Road, Sultanganj-Garhua Tola, Mahendru, Patna 800006, India",Patna,Mahendru,Alamganj Main Road,800006
6261529536,85.1777154,25.6073543,"राम कृष्ण कॉलोनी रोड, Bazar Samiti, Bahadurpur, Patna 800016, India",Patna,Bahadurpur,राम कृष्ण कॉलोनी रोड,800016
6261533656,85.1779678,25.6063958,"Bhardwaj English Classes, Sandalpur Road, Bazar Samiti, Bahadurpur, Patna 800016, India",Patna,Bahadurpur,Sandalpur Road,800016
6261533658,85.168527,25.617636,"Bank of Baroda, Ashok Rajpath, Bhikhana Pahari, Bankipur, Patna 800004, India",Patna,Bankipur,Ashok Rajpath,800004
6261533661,85.171069,25.6142237,"Roadies X, Musallah Pur Main Road, Pirbahore, Mahendru, Patna 800006, India",Patna,Mahendru,Musallah Pur Main Road,800006
6261570435,85.1934006,25.6136376,"Pathan Toli More, Balkishun Ganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Pathan Toli More,800007
6261570440,85.1878059,25.612598,"1, New Khajoorbanna-Saheb Colony, Mahendru, Patna 800006, India",Patna,Mahendru,,800006
6261570441,85.1913012,25.6099409,"M.D. Sarfraj Furniture, Koiri Tola, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261570447,85.1922529,25.6114799,"MANISHA LAUNDRY, शेर शाह रोड, Allahbaksh Pur, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,शेर शाह रोड,800007
6261570448,85.1943955,25.611875,"Aadil General Store, Noorani Bagh Colony B, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261570451,85.1926762,25.6122289,"VS Classes, Balkishun Ganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261570452,85.1936998,25.613614,"Pathan Toli More, Balkishun Ganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Pathan Toli More,800007
6261570457,85.1936746,25.6120248,"Raju Steel Works, Balkishun Ganj, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,,800007
6261570460,85.1934356,25.6109794,"Ram Bhawan, Gur Ki Mandi Road, Gur Ki Mandi-Afrabad, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Gur Ki Mandi Road,800007
6261570461,85.195149,25.6132194,"Raja Boot Fashion, Alamganj Main Road, Alamganj-Pirvish, Gulzarbagh, Patna 800007, India",Patna,Gulzarbagh,Alamganj Main Road,800007
